Year,District Code,District Name,Building Number,Building Name,Total September Membership,Federal Expenditures Building,State and Local Expenditures Building,Total Building,Federal Expenditures District,State and Local Expenditures District,Total District,Expenditures Per September Membership,,,,,,,,,,,,,,,,,,,,,,,
2019,053-114,LACLEDE CO. C-5,9999,DISTRICT TOTALS,607.40,$595.53,"$7,503.81","$8,099.34",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,054-037,CONCORDIA R-II,1050,CONCORDIA HIGH,190.00,$276.09,"$8,294.73","$8,570.82",$498.36,"$2,637.75","$3,136.11","$11,706.93",,,,,,,,,,,,,,,,,,,,,,,
2019,054-037,CONCORDIA R-II,4020,CONCORDIA ELEM.,238.00,$562.76,"$5,745.83","$6,308.59",$498.36,"$2,637.75","$3,136.11","$9,444.70",,,,,,,,,,,,,,,,,,,,,,,
2019,054-037,CONCORDIA R-II,9999,DISTRICT TOTALS,428.00,$933.85,"$9,515.11","$10,448.96",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,054-039,LAFAYETTE CO. C-1,1050,LAFAYETTE CO. HIGH,270.24,$330.15,"$10,299.41","$10,629.56",$0.00,"$2,975.48","$2,975.48","$13,605.03",,,,,,,,,,,,,,,,,,,,,,,
2019,054-039,LAFAYETTE CO. C-1,3000,LAFAYETTE CO. MIDDLE,240.00,$180.17,"$5,792.85","$5,973.02",$0.00,"$2,975.48","$2,975.48","$8,948.50",,,,,,,,,,,,,,,,,,,,,,,
2019,054-039,LAFAYETTE CO. C-1,4020,GRANDVIEW ELEM.,440.90,$351.59,"$6,034.20","$6,385.79",$0.00,"$2,975.48","$2,975.48","$9,361.27",,,,,,,,,,,,,,,,,,,,,,,
2019,054-039,LAFAYETTE CO. C-1,9999,DISTRICT TOTALS,951.14,$302.24,"$10,160.62","$10,462.86",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,054-041,ODESSA R-VII,1050,ODESSA HIGH,606.60,$128.07,"$7,618.60","$7,746.67",$0.50,"$2,567.97","$2,568.47","$10,315.14",,,,,,,,,,,,,,,,,,,,,,,
2019,054-041,ODESSA R-VII,3000,ODESSA MIDDLE,480.51,$281.67,"$6,482.14","$6,763.81",$0.50,"$2,567.97","$2,568.47","$9,332.28",,,,,,,,,,,,,,,,,,,,,,,
2019,054-041,ODESSA R-VII,4040,MCQUERRY ELEMENTARY,419.00,"$1,125.43","$6,456.19","$7,581.63",$0.50,"$2,567.97","$2,568.47","$10,150.10",,,,,,,,,,,,,,,,,,,,,,,
2019,054-041,ODESSA R-VII,4060,ODESSA UPPER ELEMENTARY,489.31,$642.36,"$4,502.43","$5,144.78",$0.50,"$2,567.97","$2,568.47","$7,713.25",,,,,,,,,,,,,,,,,,,,,,,
2019,054-041,ODESSA R-VII,9999,DISTRICT TOTALS,"1,995.42",$501.10,"$8,904.68","$9,405.78",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,054-042,SANTA FE R-X,1050,SANTA FE HIGH,163.00,$312.36,"$9,216.90","$9,529.26",$12.76,"$3,564.27","$3,577.03","$13,106.29",,,,,,,,,,,,,,,,,,,,,,,
2019,054-042,SANTA FE R-X,4040,SANTA FE ELEM.,151.60,$212.34,"$7,959.17","$8,171.52",$12.76,"$3,564.27","$3,577.03","$11,748.54",,,,,,,,,,,,,,,,,,,,,,,
2019,054-042,SANTA FE R-X,9999,DISTRICT TOTALS,314.60,$276.93,"$12,175.09","$12,452.02",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,054-043,WELLINGTON-NAPOLEON R-IX,1050,WELLINGTON-NAPOLEON HIGH,210.00,$184.71,"$7,738.59","$7,923.30",$283.20,"$2,561.86","$2,845.06","$10,768.36",,,,,,,,,,,,,,,,,,,,,,,
2019,054-043,WELLINGTON-NAPOLEON R-IX,4020,WELLINGTON-NAPOLEON ELEM.,185.50,$768.03,"$6,655.09","$7,423.12",$283.20,"$2,561.86","$2,845.06","$10,268.17",,,,,,,,,,,,,,,,,,,,,,,
2019,054-043,WELLINGTON-NAPOLEON R-IX,9999,DISTRICT TOTALS,395.50,$741.50,"$9,792.26","$10,533.76",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,054-045,LEXINGTON R-V,1050,LEXINGTON HIGH,271.40,$482.52,"$9,116.87","$9,599.39",$62.17,"$3,273.63","$3,335.80","$12,935.19",,,,,,,,,,,,,,,,,,,,,,,
2019,054-045,LEXINGTON R-V,3000,LEXINGTON MIDDLE,326.00,$262.31,"$5,356.46","$5,618.77",$62.17,"$3,273.63","$3,335.80","$8,954.57",,,,,,,,,,,,,,,,,,,,,,,
2019,054-045,LEXINGTON R-V,4040,LESLIE BELL ELEM.,363.00,$491.46,"$6,385.30","$6,876.76",$62.17,"$3,273.63","$3,335.80","$10,212.55",,,,,,,,,,,,,,,,,,,,,,,
2019,054-045,LEXINGTON R-V,9999,DISTRICT TOTALS,960.40,$473.32,"$10,081.61","$10,554.93",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,055-104,MILLER R-II,1050,MILLER HIGH,249.00,$421.98,"$6,904.13","$7,326.11",$406.01,"$2,560.83","$2,966.84","$10,292.95",,,,,,,,,,,,,,,,,,,,,,,
2019,055-104,MILLER R-II,4020,CENTRAL ELEM.,299.41,$487.50,"$4,577.68","$5,065.19",$406.01,"$2,560.83","$2,966.84","$8,032.03",,,,,,,,,,,,,,,,,,,,,,,
2019,055-104,MILLER R-II,9999,DISTRICT TOTALS,548.41,$863.76,"$8,194.82","$9,058.58",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,055-105,PIERCE CITY R-VI,1050,PIERCE CITY HIGH,234.00,$299.57,"$5,990.88","$6,290.44",$0.00,"$2,324.82","$2,324.82","$8,615.26",,,,,,,,,,,,,,,,,,,,,,,
2019,055-105,PIERCE CITY R-VI,3000,PIERCE CITY MIDDLE,220.13,$98.19,"$5,118.35","$5,216.54",$0.00,"$2,324.82","$2,324.82","$7,541.36",,,,,,,,,,,,,,,,,,,,,,,
2019,055-105,PIERCE CITY R-VI,4020,CENTRAL ELEM.,240.76,$714.33,"$6,422.74","$7,137.07",$0.00,"$2,324.82","$2,324.82","$9,461.88",,,,,,,,,,,,,,,,,,,,,,,
2019,055-105,PIERCE CITY R-VI,9999,DISTRICT TOTALS,694.89,$379.48,"$8,188.92","$8,568.40",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,055-106,MARIONVILLE R-IX,1050,MARIONVILLE HIGH,208.15,$0.00,"$9,548.64","$9,548.64",$0.00,"$1,895.56","$1,895.56","$11,444.20",,,,,,,,,,,,,,,,,,,,,,,
2019,055-106,MARIONVILLE R-IX,3000,MARIONVILLE MIDDLE,173.46,$281.09,"$3,216.48","$3,497.57",$0.00,"$1,895.56","$1,895.56","$5,393.14",,,,,,,,,,,,,,,,,,,,,,,
2019,055-106,MARIONVILLE R-IX,4020,MARIONVILLE ELEM.,375.00,"$1,258.80","$5,011.54","$6,270.34",$0.00,"$1,895.56","$1,895.56","$8,165.91",,,,,,,,,,,,,,,,,,,,,,,
2019,055-106,MARIONVILLE R-IX,9999,DISTRICT TOTALS,756.61,$688.35,"$7,743.76","$8,432.11",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,055-108,MT. VERNON R-V,1050,MT. VERNON HIGH,468.00,$0.00,"$6,015.75","$6,015.75",$484.76,"$1,733.94","$2,218.69","$8,234.44",,,,,,,,,,,,,,,,,,,,,,,
2019,055-108,MT. VERNON R-V,3000,MT. VERNON MIDDLE,316.00,$835.47,"$6,620.28","$7,455.75",$484.76,"$1,733.94","$2,218.69","$9,674.44",,,,,,,,,,,,,,,,,,,,,,,
2019,055-108,MT. VERNON R-V,4020,MT. VERNON ELEM.,307.00,$149.58,"$7,308.01","$7,457.59",$484.76,"$1,733.94","$2,218.69","$9,676.28",,,,,,,,,,,,,,,,,,,,,,,
2019,055-108,MT. VERNON R-V,4040,MT. VERNON INTERMEDIATE,331.00,$0.00,"$4,831.88","$4,831.88",$484.76,"$1,733.94","$2,218.69","$7,050.58",,,,,,,,,,,,,,,,,,,,,,,
2019,055-108,MT. VERNON R-V,9999,DISTRICT TOTALS,"1,422.00",$702.71,"$7,887.44","$8,590.16",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,055-110,AURORA R-VIII,1050,AURORA HIGH,539.00,$157.87,"$7,113.85","$7,271.72",$0.00,"$2,732.90","$2,732.90","$10,004.62",,,,,,,,,,,,,,,,,,,,,,,
2019,055-110,AURORA R-VIII,2050,AURORA JR. HIGH,278.53,$932.71,"$6,537.20","$7,469.91",$0.00,"$2,732.90","$2,732.90","$10,202.81",,,,,,,,,,,,,,,,,,,,,,,
2019,055-110,AURORA R-VIII,4020,PATE EARLY CHILDHOOD CTR.,398.45,$360.94,"$7,025.99","$7,386.93",$0.00,"$2,732.90","$2,732.90","$10,119.84",,,,,,,,,,,,,,,,,,,,,,,
2019,055-110,AURORA R-VIII,4040,ROBINSON ELEM.,280.00,$30.51,"$5,872.74","$5,903.25",$0.00,"$2,732.90","$2,732.90","$8,636.15",,,,,,,,,,,,,,,,,,,,,,,
2019,055-110,AURORA R-VIII,4060,ROBINSON INTERMEDIATE,290.35,$458.39,"$5,106.84","$5,565.23",$0.00,"$2,732.90","$2,732.90","$8,298.13",,,,,,,,,,,,,,,,,,,,,,,
2019,055-110,AURORA R-VIII,9999,DISTRICT TOTALS,"1,786.33",$352.87,"$9,216.48","$9,569.35",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,055-111,VERONA R-VII,1050,VERONA HIGH,198.00,$361.20,"$6,166.36","$6,527.56",$649.56,"$2,519.04","$3,168.60","$9,696.16",,,,,,,,,,,,,,,,,,,,,,,
2019,055-111,VERONA R-VII,4020,VERONA ELEM.,183.00,"$1,544.87","$6,791.47","$8,336.34",$649.56,"$2,519.04","$3,168.60","$11,504.94",,,,,,,,,,,,,,,,,,,,,,,
2019,055-111,VERONA R-VII,9999,DISTRICT TOTALS,381.00,"$1,579.30","$8,985.65","$10,564.94",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,056-015,CANTON R-V,1050,CANTON HIGH,190.00,$226.24,"$9,819.75","$10,045.99",$0.00,"$2,595.69","$2,595.69","$12,641.68",,,,,,,,,,,,,,,,,,,,,,,
2019,056-015,CANTON R-V,4020,CANTON ELEM.,278.00,$429.48,"$5,338.17","$5,767.66",$0.00,"$2,595.69","$2,595.69","$8,363.35",,,,,,,,,,,,,,,,,,,,,,,
2019,056-015,CANTON R-V,9999,DISTRICT TOTALS,468.00,$346.97,"$9,753.31","$10,100.28",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,056-017,LEWIS CO. C-1,1050,HIGHLAND JR.-SR. HIGH,397.00,$289.83,"$6,572.51","$6,862.34",$0.00,"$2,732.85","$2,732.85","$9,595.19",,,,,,,,,,,,,,,,,,,,,,,
2019,056-017,LEWIS CO. C-1,4070,HIGHLAND ELEM.,450.00,$967.24,"$5,848.13","$6,815.37",$0.00,"$2,732.85","$2,732.85","$9,548.22",,,,,,,,,,,,,,,,,,,,,,,
2019,056-017,LEWIS CO. C-1,9999,DISTRICT TOTALS,847.00,$649.73,"$8,920.51","$9,570.24",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,057-001,SILEX R-I,1050,SILEX HIGH,202.00,$385.97,"$5,821.05","$6,207.02",$3.03,"$2,510.10","$2,513.13","$8,720.15",,,,,,,,,,,,,,,,,,,,,,,
2019,057-001,SILEX R-I,4020,SILEX ELEM.,220.00,$321.36,"$5,259.16","$5,580.52",$3.03,"$2,510.10","$2,513.13","$8,093.64",,,,,,,,,,,,,,,,,,,,,,,
2019,057-001,SILEX R-I,9999,DISTRICT TOTALS,422.00,$355.32,"$8,038.22","$8,393.53",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,057-002,ELSBERRY R-II,1050,ELSBERRY HIGH,238.00,$182.42,"$6,779.27","$6,961.69",$53.09,"$2,455.03","$2,508.12","$9,469.81",,,,,,,,,,,,,,,,,,,,,,,
2019,057-002,ELSBERRY R-II,3000,IDA CANNON MIDDLE,255.86,$185.00,"$5,632.04","$5,817.04",$53.09,"$2,455.03","$2,508.12","$8,325.16",,,,,,,,,,,,,,,,,,,,,,,
2019,057-002,ELSBERRY R-II,4020,CLARENCE CANNON ELEM.,327.13,$299.51,"$6,396.77","$6,696.28",$53.09,"$2,455.03","$2,508.12","$9,204.40",,,,,,,,,,,,,,,,,,,,,,,
2019,057-002,ELSBERRY R-II,9999,DISTRICT TOTALS,820.99,$282.97,"$8,724.36","$9,007.33",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,1050,TROY BUCHANAN HIGH,"1,909.71",$63.45,"$7,492.12","$7,555.57",$211.06,"$2,506.15","$2,717.21","$10,272.77",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,3000,TROY MIDDLE,730.32,$61.35,"$5,585.02","$5,646.37",$211.06,"$2,506.15","$2,717.21","$8,363.58",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,3010,TROY SOUTH MIDDLE SCHOOL,729.68,$49.48,"$6,677.60","$6,727.09",$211.06,"$2,506.15","$2,717.21","$9,444.29",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,4020,HAWK POINT ELEM.,138.00,$0.00,"$4,142.57","$4,142.57",$211.06,"$2,506.15","$2,717.21","$6,859.78",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,4030,BOONE ELEM.,461.00,$101.28,"$5,353.54","$5,454.82",$211.06,"$2,506.15","$2,717.21","$8,172.03",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,4040,WM. R. CAPPEL ELEM.,495.00,$46.48,"$4,864.49","$4,910.97",$211.06,"$2,506.15","$2,717.21","$7,628.18",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,4050,CUIVRE PARK ELEMENTARY,577.00,$486.02,"$4,812.35","$5,298.37",$211.06,"$2,506.15","$2,717.21","$8,015.58",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,4070,LINCOLN ELEM.,403.00,$32.69,"$5,766.17","$5,798.86",$211.06,"$2,506.15","$2,717.21","$8,516.07",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,4080,MAIN STREET ELEM.,428.87,"$1,594.41","$6,210.02","$7,804.43",$211.06,"$2,506.15","$2,717.21","$10,521.64",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,4090,CLAUDE BROWN ELEMENTARY,346.00,$72.93,"$5,322.81","$5,395.74",$211.06,"$2,506.15","$2,717.21","$8,112.94",,,,,,,,,,,,,,,,,,,,,,,
2019,057-003,TROY R-III,9999,DISTRICT TOTALS,"6,218.58",$415.99,"$8,667.07","$9,083.07",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,057-004,WINFIELD R-IV,1050,WINFIELD HIGH,461.54,$250.97,"$7,086.90","$7,337.86",$0.66,"$2,557.00","$2,557.66","$9,895.53",,,,,,,,,,,,,,,,,,,,,,,
2019,057-004,WINFIELD R-IV,3000,WINFIELD MIDDLE,347.00,$409.81,"$5,250.68","$5,660.49",$0.66,"$2,557.00","$2,557.66","$8,218.15",,,,,,,,,,,,,,,,,,,,,,,
2019,057-004,WINFIELD R-IV,4020,WINFIELD ELEM.,311.02,$507.68,"$7,963.88","$8,471.56",$0.66,"$2,557.00","$2,557.66","$11,029.22",,,,,,,,,,,,,,,,,,,,,,,
2019,057-004,WINFIELD R-IV,4040,WINFIELD INTERMEDIATE,354.84,$9.78,"$5,966.19","$5,975.96",$0.66,"$2,557.00","$2,557.66","$8,533.63",,,,,,,,,,,,,,,,,,,,,,,
2019,057-004,WINFIELD R-IV,9999,DISTRICT TOTALS,"1,474.40",$285.12,"$9,127.03","$9,412.14",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,058-106,LINN CO. R-I,1050,LINN CO. HIGH,119.00,$238.70,"$7,885.85","$8,124.56",$0.00,"$4,031.11","$4,031.11","$12,155.66",,,,,,,,,,,,,,,,,,,,,,,
2019,058-106,LINN CO. R-I,4020,LINN CO. ELEM.,76.00,$350.20,"$10,036.58","$10,386.78",$0.00,"$4,031.11","$4,031.11","$14,417.89",,,,,,,,,,,,,,,,,,,,,,,
2019,058-106,LINN CO. R-I,9999,DISTRICT TOTALS,195.00,$282.16,"$12,755.19","$13,037.35",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,058-107,BUCKLIN R-II,1050,BUCKLIN HIGH,68.00,$481.94,"$9,986.78","$10,468.72",$82.25,"$4,966.27","$5,048.52","$15,517.24",,,,,,,,,,,,,,,,,,,,,,,
2019,058-107,BUCKLIN R-II,4020,BUCKLIN ELEM.,45.00,$519.89,"$13,354.16","$13,874.05",$82.25,"$4,966.27","$5,048.52","$18,922.57",,,,,,,,,,,,,,,,,,,,,,,
2019,058-107,BUCKLIN R-II,9999,DISTRICT TOTALS,113.00,$579.31,"$16,294.04","$16,873.35",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,058-108,MEADVILLE R-IV,1050,MEADVILLE HIGH,107.00,$14.90,"$6,259.36","$6,274.26",$0.00,"$2,611.37","$2,611.37","$8,885.64",,,,,,,,,,,,,,,,,,,,,,,
2019,058-108,MEADVILLE R-IV,4020,MEADVILLE ELEM.,110.00,$969.26,"$6,806.87","$7,776.13",$0.00,"$2,611.37","$2,611.37","$10,387.50",,,,,,,,,,,,,,,,,,,,,,,
2019,058-108,MEADVILLE R-IV,9999,DISTRICT TOTALS,217.00,$498.68,"$9,148.27","$9,646.95",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,058-109,MARCELINE R-V,1050,MARCELINE HIGH,187.00,$108.64,"$7,750.55","$7,859.19",$1.70,"$2,613.30","$2,615.00","$10,474.20",,,,,,,,,,,,,,,,,,,,,,,
2019,058-109,MARCELINE R-V,3050,MARCELINE MIDDLE,151.03,$96.10,"$6,553.09","$6,649.19",$1.70,"$2,613.30","$2,615.00","$9,264.19",,,,,,,,,,,,,,,,,,,,,,,
2019,058-109,MARCELINE R-V,4020,WALT DISNEY ELEM.,236.57,$597.82,"$7,479.14","$8,076.96",$1.70,"$2,613.30","$2,615.00","$10,691.96",,,,,,,,,,,,,,,,,,,,,,,
2019,058-109,MARCELINE R-V,9999,DISTRICT TOTALS,574.60,$308.45,"$9,937.36","$10,245.81",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,058-112,BROOKFIELD R-III,1050,BROOKFIELD HIGH,290.00,$92.16,"$9,466.93","$9,559.09",$0.00,"$2,216.13","$2,216.13","$11,775.22",,,,,,,,,,,,,,,,,,,,,,,
2019,058-112,BROOKFIELD R-III,3000,BROOKFIELD MIDDLE,300.00,$584.63,"$5,511.20","$6,095.83",$0.00,"$2,216.13","$2,216.13","$8,311.96",,,,,,,,,,,,,,,,,,,,,,,
2019,058-112,BROOKFIELD R-III,4020,BROOKFIELD ELEM.,314.00,"$1,313.88","$6,646.97","$7,960.86",$0.00,"$2,216.13","$2,216.13","$10,176.99",,,,,,,,,,,,,,,,,,,,,,,
2019,058-112,BROOKFIELD R-III,9999,DISTRICT TOTALS,904.00,$679.95,"$9,390.82","$10,070.77",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,059-113,SOUTHWEST LIVINGSTON CO. R-I,1050,SOUTHWEST LIVINGSTON CO R-1 HS,74.00,$89.03,"$6,433.75","$6,522.78",$0.00,"$4,083.90","$4,083.90","$10,606.67",,,,,,,,,,,,,,,,,,,,,,,
2019,059-113,SOUTHWEST LIVINGSTON CO. R-I,4020,SOUTHWEST LIVINGSTON CO R-1 EL,96.00,"$1,195.38","$6,215.25","$7,410.63",$0.00,"$4,083.90","$4,083.90","$11,494.53",,,,,,,,,,,,,,,,,,,,,,,
2019,059-113,SOUTHWEST LIVINGSTON CO. R-I,9999,DISTRICT TOTALS,170.00,$713.79,"$10,394.26","$11,108.05",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,059-114,LIVINGSTON CO. R-III,4020,LIVINGSTON CO. ELEM.,70.00,$761.33,"$10,194.37","$10,955.70",$507.42,"$2,969.39","$3,476.81","$14,432.51",,,,,,,,,,,,,,,,,,,,,,,
2019,059-114,LIVINGSTON CO. R-III,9999,DISTRICT TOTALS,70.00,"$1,268.75","$13,163.76","$14,432.51",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,059-117,CHILLICOTHE R-II,1050,CHILLICOTHE HIGH,546.00,$470.01,"$8,938.59","$9,408.60",$501.24,"$1,774.89","$2,276.13","$11,684.73",,,,,,,,,,,,,,,,,,,,,,,
2019,059-117,CHILLICOTHE R-II,3000,CHILLICOTHE MIDDLE,457.36,$161.34,"$5,206.55","$5,367.89",$501.24,"$1,774.89","$2,276.13","$7,644.02",,,,,,,,,,,,,,,,,,,,,,,
2019,059-117,CHILLICOTHE R-II,4020,DEWEY ELEMENTARY,244.13,$320.96,"$6,194.75","$6,515.71",$501.24,"$1,774.89","$2,276.13","$8,791.84",,,,,,,,,,,,,,,,,,,,,,,
2019,059-117,CHILLICOTHE R-II,4040,CHILLICOTHE ELEM,282.00,$416.22,"$6,793.47","$7,209.69",$501.24,"$1,774.89","$2,276.13","$9,485.82",,,,,,,,,,,,,,,,,,,,,,,
2019,059-117,CHILLICOTHE R-II,4060,FIELD ELEM.,223.78,$167.46,"$7,127.76","$7,295.22",$501.24,"$1,774.89","$2,276.13","$9,571.35",,,,,,,,,,,,,,,,,,,,,,,
2019,059-117,CHILLICOTHE R-II,9999,DISTRICT TOTALS,"1,753.27",$822.71,"$8,781.72","$9,604.43",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,1050,MCDONALD COUNTY HIGH,"1,092.13",$191.11,"$8,766.85","$8,957.96",$0.00,"$2,346.21","$2,346.21","$11,304.17",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,3000,ANDERSON MIDDLE,271.00,$275.31,"$4,815.50","$5,090.81",$0.00,"$2,346.21","$2,346.21","$7,437.02",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,4020,ANDERSON ELEM.,496.00,$628.31,"$5,653.86","$6,282.17",$0.00,"$2,346.21","$2,346.21","$8,628.38",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,4040,NOEL ELEM.,409.00,$661.89,"$5,169.41","$5,831.30",$0.00,"$2,346.21","$2,346.21","$8,177.52",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,4050,NOEL PRIMARY,203.00,$457.70,"$6,267.02","$6,724.72",$0.00,"$2,346.21","$2,346.21","$9,070.94",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,4060,PINEVILLE ELEM.,196.00,$109.67,"$5,338.15","$5,447.82",$0.00,"$2,346.21","$2,346.21","$7,794.04",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,4070,PINEVILLE PRIMARY,62.00,$56.29,"$11,518.25","$11,574.54",$0.00,"$2,346.21","$2,346.21","$13,920.75",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,4080,ROCKY COMFORT ELEM.,191.00,$90.43,"$4,972.09","$5,062.52",$0.00,"$2,346.21","$2,346.21","$7,408.73",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,5000,SOUTHWEST CITY ELEM.,326.00,$3.71,"$5,032.22","$5,035.94",$0.00,"$2,346.21","$2,346.21","$7,382.15",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,5020,WHITE ROCK ELEM.,375.00,$131.45,"$5,112.15","$5,243.60",$0.00,"$2,346.21","$2,346.21","$7,589.82",,,,,,,,,,,,,,,,,,,,,,,
2019,060-077,MCDONALD CO. R-I,9999,DISTRICT TOTALS,"3,621.13",$290.34,"$8,791.16","$9,081.50",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,061-150,ATLANTA C-3,1050,ATLANTA HIGH,100.00,$254.46,"$9,154.83","$9,409.29",$357.72,"$2,059.22","$2,416.94","$11,826.24",,,,,,,,,,,,,,,,,,,,,,,
2019,061-150,ATLANTA C-3,4020,ATLANTA ELEM.,107.00,$970.94,"$5,262.45","$6,233.39",$357.72,"$2,059.22","$2,416.94","$8,650.33",,,,,,,,,,,,,,,,,,,,,,,
2019,061-150,ATLANTA C-3,9999,DISTRICT TOTALS,207.00,$982.54,"$9,202.05","$10,184.59",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,061-151,BEVIER C-4,1050,BEVIER HIGH,53.00,$484.14,"$7,921.84","$8,405.97",$6.21,"$3,252.39","$3,258.61","$11,664.58",,,,,,,,,,,,,,,,,,,,,,,
2019,061-151,BEVIER C-4,4020,BEVIER ELEM.,118.00,$473.81,"$7,447.34","$7,921.15",$6.21,"$3,252.39","$3,258.61","$11,179.76",,,,,,,,,,,,,,,,,,,,,,,
2019,061-151,BEVIER C-4,9999,DISTRICT TOTALS,171.00,$483.22,"$10,846.80","$11,330.02",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,061-154,LA PLATA R-II,1050,LA PLATA HIGH,158.00,$62.34,"$8,496.28","$8,558.62",$492.59,"$2,061.80","$2,554.39","$11,113.01",,,,,,,,,,,,,,,,,,,,,,,
2019,061-154,LA PLATA R-II,4020,LA PLATA ELEM.,171.00,$437.72,"$5,970.49","$6,408.21",$492.59,"$2,061.80","$2,554.39","$8,962.60",,,,,,,,,,,,,,,,,,,,,,,
2019,061-154,LA PLATA R-II,9999,DISTRICT TOTALS,329.00,$750.04,"$9,245.28","$9,995.32",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
2019,061-156,MACON CO. R-I,1050,MACON SR. HIGH,406.14,$608.06,"$6,899.12","$7,507.18",$0.00,"$2,515.33","$2,515.33","$10,022.51",,,,,,,,,,,,,,,,,,,,,,,
2019,061-156,MACON CO. R-I,3000,MACON MIDDLE,322.82,$187.78,"$5,379.57","$5,567.35",$0.00,"$2,515.33","$2,515.33","$8,082.68",,,,,,,,,,,,,,,,,,,,,,,
2019,061-156,MACON CO. R-I,4020,MACON ELEM.,522.66,$232.05,"$6,493.15","$6,725.20",$0.00,"$2,515.33","$2,515.33","$9,240.53",,,,,,,,,,,,,,,,,,,,,,,
2019,061-156,MACON CO. R-I,9999,DISTRICT TOTALS,"1,251.62",$342.64,"$8,852.99","$9,195.64",$0.00,$0.00,$0.00,$0.00,,,,,,,,,,,,,,,,,,,,,,,
